Salon_BusinessID,Permit_Number,SalonName,Salon St No,SalonStName,Salon St Ext,Salon Neighborhood,Salon State,Salon Zip,Salon Closed,Services Nails,Services Tanning,Services Hair,Services Spa,Services Wax,Services Other,Number Tables,Number Baths,Salon_First_Visit,Salon_Last_Visit,Permit Start,Permit End,Application Date,Application Type,Previous Permit,Permit_Use and Occupancy,Permit_Flammable Storage,Permit_Salon BOC License,Permit_Cosmetologist Licenses,Permit_Ventilation,Permit_Work with BPHC,Permit Fee,Date Passed Inspection
863,2012N-00083,"ManiQ & Spa, Inc.",11,Granite,AV,South Dorchester,MA,2124,0,1,0,0,0,1,,7,10,,,08/13/2012 12:00:00 AM,08/13/2013 12:00:00 AM,08/13/2012 12:00:00 AM,New,,1,1,1,1,1,0,385,10/02/2012 12:00:00 AM
863,2014N-00094,"ManiQ & Spa, Inc.",11,Granite,AV,South Dorchester,MA,2124,0,1,0,0,0,1,,7,8,,,08/15/2014 12:00:00 AM,08/15/2015 12:00:00 AM,07/08/2014 12:00:00 AM,Renewal,2013N-00095,0,0,1,1,0,0,320,
870,2011N-00002,Chez Bella Salon,196,Brighton,AV,Allston-Brighton,MA,2135,0,1,0,1,0,1,,4,3,,08/05/2011 12:00:00 AM,08/19/2011 12:00:00 AM,08/18/2012 12:00:00 AM,07/07/2011 12:00:00 AM,New,,1,1,1,1,1,1,160,08/27/2013 12:00:00 AM
870,2012N-00078,Chez Bella Salon,196,Brighton,AV,Allston-Brighton,MA,2135,0,1,0,1,0,1,,4,3,,08/05/2011 12:00:00 AM,09/27/2012 12:00:00 AM,09/27/2013 12:00:00 AM,09/27/2012 12:00:00 AM,Renewal,2012N-00078,1,1,1,1,1,0,160,08/27/2013 12:00:00 AM
870,2013N-00101,Chez Bella Salon,196,Brighton,AV,Allston-Brighton,MA,2135,0,1,0,1,0,1,,4,3,,08/05/2011 12:00:00 AM,09/28/2013 12:00:00 AM,09/28/2014 12:00:00 AM,08/22/2013 12:00:00 AM,Renewal,2012N-00078,1,1,1,1,1,0,160,08/27/2013 12:00:00 AM
870,2014N-00130,Chez Bella Salon,196,Brighton,AV,Allston-Brighton,MA,2135,0,1,0,1,0,1,,3,3,,08/05/2011 12:00:00 AM,09/29/2014 12:00:00 AM,09/29/2015 12:00:00 AM,09/22/2014 12:00:00 AM,Renewal,2013N-00101,0,0,1,1,0,0,140,
872,2011N-00035,Gaelic Day Spa,389,Broadway,,South Boston,MA,2127,0,1,1,0,0,1,,7,5,10/12/2011 12:00:00 AM,11/02/2012 12:00:00 AM,10/12/2011 12:00:00 AM,10/11/2012 12:00:00 AM,07/17/2011 12:00:00 AM,New,,1,1,1,1,1,0,260,09/14/2012 12:00:00 AM
872,2012N-00101,Gaelic Day Spa,389,Broadway,,South Boston,MA,2127,0,1,1,0,0,1,,6,5,10/12/2011 12:00:00 AM,11/02/2012 12:00:00 AM,11/02/2012 12:00:00 AM,11/02/2013 12:00:00 AM,11/02/2012 12:00:00 AM,Renewal,2011N-00035,1,1,1,1,1,0,260,09/14/2012 12:00:00 AM
872,2013N-00126,Gaelic Day Spa,389,Broadway,,South Boston,MA,2127,0,1,1,0,0,1,,7,7,10/12/2011 12:00:00 AM,11/02/2012 12:00:00 AM,11/03/2013 12:00:00 AM,11/03/2014 12:00:00 AM,10/09/2013 12:00:00 AM,Renewal,2012N-00101,1,1,1,1,1,0,300,09/14/2012 12:00:00 AM
872,2014N-00145,Gaelic Day Spa,389,Broadway,,South Boston,MA,2127,0,1,1,0,0,1,,9,7,10/12/2011 12:00:00 AM,11/02/2012 12:00:00 AM,11/04/2014 12:00:00 AM,11/04/2015 12:00:00 AM,10/21/2014 12:00:00 AM,Renewal,2013N-00126,0,0,1,1,0,0,340,
873,2011N-00026,T & S Nails Design,1893,River,ST,Hyde Park,MA,2136,0,1,0,0,0,0,,3,3,10/14/2011 12:00:00 AM,12/05/2012 12:00:00 AM,10/14/2011 12:00:00 AM,10/13/2012 12:00:00 AM,09/16/2011 12:00:00 AM,New,2011N-00026,1,1,1,1,1,0,140,12/05/2012 12:00:00 AM
873,2012N-00099,T & S Nails Design,1893,River,ST,Hyde Park,MA,2136,0,1,0,0,0,0,,3,3,10/14/2011 12:00:00 AM,12/05/2012 12:00:00 AM,12/05/2012 12:00:00 AM,12/05/2013 12:00:00 AM,09/18/2012 12:00:00 AM,Renewal,2011N-00026,1,1,1,1,1,0,140,12/05/2012 12:00:00 AM
873,2013N-00150,T & S Nails Design,1893,River,ST,Hyde Park,MA,2136,0,1,0,0,0,0,,3,3,10/14/2011 12:00:00 AM,12/05/2012 12:00:00 AM,12/06/2013 12:00:00 AM,12/06/2014 12:00:00 AM,11/11/2013 12:00:00 AM,Renewal,2012N-00099,1,1,1,1,1,0,140,12/05/2012 12:00:00 AM
873,2014N-00158,T & S Nails Design,1893,River,ST,Hyde Park,MA,2136,0,1,0,0,0,0,,3,3,10/14/2011 12:00:00 AM,12/05/2012 12:00:00 AM,12/07/2014 12:00:00 AM,12/07/2015 12:00:00 AM,11/13/2014 12:00:00 AM,Renewal,2013N-00158,0,0,1,1,0,0,140,12/05/2012 12:00:00 AM
874,2011N-00025,Lovely Nails Salon (fm Angel's Nail Spa),579,Washington,ST,Allston-Brighton,MA,2135,0,1,1,0,0,1,,5,4,,,10/18/2011 12:00:00 AM,10/17/2012 12:00:00 AM,09/15/2011 12:00:00 AM,New,2011N-00025,1,1,1,1,1,0,200,10/18/2011 12:00:00 AM
875,2011N-00019,Dana's Nail Salon,480,Washington,ST,Allston-Brighton,MA,2135,0,1,0,0,0,1,,9,7,10/20/2011 12:00:00 AM,,10/21/2011 12:00:00 AM,10/20/2012 12:00:00 AM,08/30/2011 12:00:00 AM,New,2011N-00019,1,1,1,1,1,0,340,11/30/2012 12:00:00 AM
875,2012N-00105,Dana's Nail Salon,480,Washington,ST,Allston-Brighton,MA,2135,0,1,0,0,0,1,,9,7,10/20/2011 12:00:00 AM,,11/30/2012 12:00:00 AM,11/30/2013 12:00:00 AM,09/17/2012 12:00:00 AM,Renewal,,1,1,1,1,1,1,340,11/30/2012 12:00:00 AM
875,2013N-00146,Dana's Nail Salon,480,Washington,ST,Allston-Brighton,MA,2135,0,1,0,0,0,1,,9,7,10/20/2011 12:00:00 AM,,12/12/2013 12:00:00 AM,12/12/2014 12:00:00 AM,10/29/2013 12:00:00 AM,Renewal,2012N-00105,1,1,1,1,1,0,340,11/13/2013 12:00:00 AM
875,2014N-00170,Dana's Nail Salon,480,Washington,ST,Allston-Brighton,MA,2135,0,1,0,0,0,1,,9,7,10/20/2011 12:00:00 AM,,12/13/2014 12:00:00 AM,12/13/2015 12:00:00 AM,11/20/2014 12:00:00 AM,Renewal,2013N-00146,0,0,1,1,0,0,340,
876,2011N-00039,T & J Nail Design,1045,Tremont,ST,Roxbury,MA,2120,0,1,0,0,0,0,,,,10/05/2011 12:00:00 AM,10/03/2012 12:00:00 AM,10/05/2011 12:00:00 AM,10/04/2012 12:00:00 AM,09/29/2011 12:00:00 AM,New,,1,1,1,1,0,0,220,10/04/2013 12:00:00 AM
876,2012N-00102,T & J Nail Design,1045,Tremont,ST,Roxbury,MA,2120,0,1,0,0,0,0,,5,5,10/05/2011 12:00:00 AM,10/03/2012 12:00:00 AM,10/04/2012 12:00:00 AM,10/04/2013 12:00:00 AM,09/27/2012 12:00:00 AM,Renewal,2011N-00039,1,1,1,1,0,0,220,10/04/2013 12:00:00 AM
876,2013N-00120,T & J Nail Design,1045,Tremont,ST,Roxbury,MA,2120,0,1,0,0,0,0,,5,5,10/05/2011 12:00:00 AM,10/03/2012 12:00:00 AM,10/05/2013 12:00:00 AM,10/05/2014 12:00:00 AM,09/20/2013 12:00:00 AM,Renewal,2012N-00102,1,1,1,1,1,0,220,10/04/2013 12:00:00 AM
876,2014N-00131,T & J Nail Design,1045,Tremont,ST,Roxbury,MA,2120,0,1,0,0,0,0,,5,5,10/05/2011 12:00:00 AM,10/03/2012 12:00:00 AM,10/06/2014 12:00:00 AM,10/06/2015 12:00:00 AM,09/22/2014 12:00:00 AM,Renewal,2013N-00120,0,0,0,0,0,0,220,
877,2011N-00055,Charlestown Nails And Spa,318,Main,ST,Charlestown,MA,2129,0,1,0,0,0,1,,5,4,12/12/2011 12:00:00 AM,12/18/2012 12:00:00 AM,12/12/2011 12:00:00 AM,12/11/2012 12:00:00 AM,11/29/2011 12:00:00 AM,New,2011N-00055,1,1,1,1,1,0,200,12/18/2012 12:00:00 AM
877,2013N-00009,Charlestown Nails And Spa,318,Main,ST,Charlestown,MA,2129,0,1,0,0,0,1,,5,4,12/12/2011 12:00:00 AM,12/18/2012 12:00:00 AM,12/18/2012 12:00:00 AM,12/18/2013 12:00:00 AM,12/10/2012 12:00:00 AM,Renewal,,1,1,1,1,1,0,200,12/18/2012 12:00:00 AM
877,2013N-00176,Charlestown Nails And Spa,318,Main,ST,Charlestown,MA,2129,0,1,0,0,0,1,,5,4,12/12/2011 12:00:00 AM,12/18/2012 12:00:00 AM,12/19/2013 12:00:00 AM,12/19/2014 12:00:00 AM,12/06/2013 12:00:00 AM,Renewal,2013N-00009,1,1,1,1,1,0,200,12/18/2012 12:00:00 AM
878,2012N-90003,Newbury Day Spa,8,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,1,1,0,0,1,1,,,,,,,,,,,0,0,0,0,0,0,,10/11/2013 12:00:00 AM
878,2012N-00053,Newbury Day Spa,8,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,1,1,0,0,1,1,,2,2,,,06/28/2012 12:00:00 AM,06/28/2013 12:00:00 AM,06/28/2012 12:00:00 AM,New,,1,0,1,1,0,0,100,10/11/2013 12:00:00 AM
878,2013N-00113,Newbury Day Spa,8,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,1,1,0,0,1,1,,2,2,,,06/29/2013 12:00:00 AM,06/29/2014 12:00:00 AM,09/04/2013 12:00:00 AM,Renewal,,1,1,1,1,1,0,100,10/11/2013 12:00:00 AM
879,2012N-90002,Luis' Hair Style,4021,Washington,ST,Roslindale,MA,2131,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,,
880,2012N-90001,Biddy Hair Salon,273,Meridian,ST,East Boston,MA,2128,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,,
881,2012N-00016,"Hairport, Inc.",12,Commercial Wharf,WEST,North End-Downtown,MA,2110,0,1,1,1,0,1,,3,2,02/29/2012 12:00:00 AM,,02/29/2012 12:00:00 AM,02/28/2013 12:00:00 AM,02/18/2012 12:00:00 AM,New,2012N-00016,1,1,1,1,1,0,120,06/26/2013 12:00:00 AM
881,2013N-00017,"Hairport, Inc.",12,Commercial Wharf,WEST,North End-Downtown,MA,2110,0,1,1,1,0,1,,3,3,02/29/2012 12:00:00 AM,,03/01/2013 12:00:00 AM,03/01/2014 12:00:00 AM,02/17/2013 12:00:00 AM,Renewal,2012N-00016,0,1,1,1,0,0,140,06/26/2013 12:00:00 AM
881,2014N-00036,"Hairport, Inc.",12,Commercial Wharf,WEST,North End-Downtown,MA,2110,0,1,1,1,0,1,,3,3,02/29/2012 12:00:00 AM,,03/03/2014 12:00:00 AM,03/03/2015 12:00:00 AM,02/15/2014 12:00:00 AM,Renewal,2013N-00017,1,1,1,1,1,0,140,06/26/2013 12:00:00 AM
882,2012N-00014,Emerge Spa And Salon,275,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,1,1,1,1,,5,5,03/08/2012 12:00:00 AM,03/26/2013 12:00:00 AM,03/08/2012 12:00:00 AM,03/08/2013 12:00:00 AM,09/19/2011 12:00:00 AM,New,2012N-00014,1,1,1,1,1,0,220,03/26/2013 12:00:00 AM
882,2013N-00031,Emerge Spa And Salon,275,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,1,1,1,1,,5,5,03/08/2012 12:00:00 AM,03/26/2013 12:00:00 AM,03/26/2013 12:00:00 AM,03/26/2014 12:00:00 AM,03/04/2013 12:00:00 AM,Renewal,2012N-00014,0,1,1,1,1,0,220,03/26/2013 12:00:00 AM
882,2014N-00038,Emerge Spa And Salon,275,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2116,0,1,1,1,1,1,,5,5,03/08/2012 12:00:00 AM,03/26/2013 12:00:00 AM,03/27/2014 12:00:00 AM,03/27/2015 12:00:00 AM,02/19/2014 12:00:00 AM,Renewal,2013N-00031,1,1,1,1,1,0,220,03/26/2013 12:00:00 AM
883,2011N-00062,"Mini's Style, Inc., Ii",271,Main,ST,Charlestown,MA,2129,1,1,0,1,0,1,,3,4,03/06/2013 12:00:00 AM,,03/14/2012 12:00:00 AM,03/14/2013 12:00:00 AM,10/16/2011 12:00:00 AM,New,2011N-00062,1,1,1,1,1,0,260,03/06/2013 12:00:00 AM
883,2013N-00026,"Mini's Style, Inc., Ii",271,Main,ST,Charlestown,MA,2129,1,1,0,1,0,1,,3,4,03/06/2013 12:00:00 AM,,03/06/2013 12:00:00 AM,03/06/2014 12:00:00 AM,01/29/2013 12:00:00 AM,Renewal,,1,1,1,1,1,0,200,03/06/2013 12:00:00 AM
884,2012N-00019,Ashasie Nails And Spa,445,Hanover,ST,North End-Downtown,MA,2113,0,1,0,0,1,0,,4,4,03/20/2012 12:00:00 AM,03/14/2013 12:00:00 AM,03/20/2012 12:00:00 AM,03/20/2013 12:00:00 AM,02/25/2012 12:00:00 AM,New,2012N-00019,1,0,1,1,0,0,180,03/14/2013 12:00:00 AM
884,2013N-00036,Ashasie Nails And Spa,445,Hanover,ST,North End-Downtown,MA,2113,0,1,0,0,1,0,,5,5,03/20/2012 12:00:00 AM,03/14/2013 12:00:00 AM,03/14/2013 12:00:00 AM,03/14/2014 12:00:00 AM,03/10/2013 12:00:00 AM,Renewal,2012N-00019,1,1,1,1,1,0,220,03/14/2013 12:00:00 AM
884,2014N-00046,Ashasie Nails And Spa,445,Hanover,ST,North End-Downtown,MA,2113,0,1,0,0,1,0,,5,4,03/20/2012 12:00:00 AM,03/14/2013 12:00:00 AM,03/15/2014 12:00:00 AM,03/15/2015 12:00:00 AM,02/17/2014 12:00:00 AM,Renewal,2013N-00036,1,1,1,1,1,0,225,03/14/2013 12:00:00 AM
885,2012N-00032,Queen Nails And Aesthetic,1336,Blue Hill,AV,Mattapan,MA,2126,1,1,0,0,1,1,,5,3,03/05/2012 12:00:00 AM,03/21/2013 12:00:00 AM,03/28/2012 12:00:00 AM,03/28/2013 12:00:00 AM,03/05/2012 12:00:00 AM,New,2012N-00032,1,1,1,1,1,0,180,03/21/2013 12:00:00 AM
885,2013N-00035,Queen Nails And Aesthetic,1336,Blue Hill,AV,Mattapan,MA,2126,1,1,0,0,1,1,,5,3,03/05/2012 12:00:00 AM,03/21/2013 12:00:00 AM,03/21/2013 12:00:00 AM,03/21/2014 12:00:00 AM,03/09/2013 12:00:00 AM,Renewal,2012N-00032,1,1,1,1,1,0,180,03/21/2013 12:00:00 AM
885,2014N-00031,Queen Nails And Aesthetic,1336,Blue Hill,AV,Mattapan,MA,2126,1,1,0,0,1,1,,5,3,03/05/2012 12:00:00 AM,03/21/2013 12:00:00 AM,03/22/2014 12:00:00 AM,03/22/2015 12:00:00 AM,02/12/2014 12:00:00 AM,Renewal,2013N-00035,1,1,1,1,1,0,180,03/21/2013 12:00:00 AM
888,2012N-00038,Happy Nails,149,Washington,ST,North Dorchester,MA,2121,0,1,0,0,0,1,,4,3,05/03/2012 12:00:00 AM,,05/03/2012 12:00:00 AM,05/03/2013 12:00:00 AM,09/01/2011 12:00:00 AM,New,2012N-00038,1,1,1,1,1,0,160,04/29/2013 12:00:00 AM
888,2013N-00051,Happy Nails,149,Washington,ST,North Dorchester,MA,2121,0,1,0,0,0,1,,4,3,05/03/2012 12:00:00 AM,,05/04/2013 12:00:00 AM,05/04/2014 12:00:00 AM,04/16/2011 12:00:00 AM,Renewal,,0,1,1,1,0,0,160,04/29/2013 12:00:00 AM
888,2014N-00061,Happy Nails,149,Washington,ST,North Dorchester,MA,2121,0,1,0,0,0,1,,4,3,05/03/2012 12:00:00 AM,,05/05/2014 12:00:00 AM,05/05/2015 12:00:00 AM,04/15/2014 12:00:00 AM,Renewal,2013N-00051,0,0,1,1,0,0,160,04/29/2013 12:00:00 AM
889,2012N-00042,Lovely Nails And Waxing,1259,River,ST,Hyde Park,MA,2136,0,1,0,0,1,1,,5,4,05/08/2012 12:00:00 AM,,05/05/2012 12:00:00 AM,05/05/2013 12:00:00 AM,01/22/2012 12:00:00 AM,New,2012N-00042,0,1,1,1,1,0,200,05/05/2012 12:00:00 AM
889,2013N-00053,Lovely Nails And Waxing,1259,River,ST,Hyde Park,MA,2136,0,1,0,0,1,1,,5,4,05/08/2012 12:00:00 AM,,05/06/2013 12:00:00 AM,05/06/2014 12:00:00 AM,04/15/2013 12:00:00 AM,Renewal,2012N-00042,1,1,1,1,1,0,200,05/05/2012 12:00:00 AM
889,2014N-00059,Lovely Nails And Waxing,1259,River,ST,Hyde Park,MA,2136,0,1,0,0,1,1,,5,4,05/08/2012 12:00:00 AM,,05/07/2014 12:00:00 AM,05/07/2015 12:00:00 AM,04/11/2014 12:00:00 AM,Renewal,2013N-00053,0,0,1,1,0,0,200,05/05/2012 12:00:00 AM
890,2012N-00031,Champaigne Nails And Skin,649,Broadway,,South Boston,MA,2127,0,1,0,0,0,1,,5,3,,,05/18/2012 12:00:00 AM,05/18/2013 12:00:00 AM,03/05/2012 12:00:00 AM,New,2012N-00031,0,0,1,1,1,0,180,05/18/2012 12:00:00 AM
891,2012N-00022,Nail Spa By Time,712,Huntington,AV,Fenway,MA,2115,0,1,0,0,0,1,,7,5,05/17/2012 12:00:00 AM,07/16/2013 12:00:00 AM,05/17/2012 12:00:00 AM,05/17/2013 12:00:00 AM,03/05/2012 12:00:00 AM,New,2012N-00022,1,0,1,1,1,0,260,07/16/2013 12:00:00 AM
891,2013N-00060,Nail Spa By Time,712,Huntington,AV,Fenway,MA,2115,0,1,0,0,0,1,,7,5,05/17/2012 12:00:00 AM,07/16/2013 12:00:00 AM,05/18/2013 12:00:00 AM,05/18/2014 12:00:00 AM,05/04/2013 12:00:00 AM,Renewal,2012N-00022,1,1,1,1,1,0,260,07/16/2013 12:00:00 AM
891,2014N-00069,Nail Spa By Time,712,Huntington,AV,Fenway,MA,2115,0,1,0,0,0,1,,8,5,05/17/2012 12:00:00 AM,07/16/2013 12:00:00 AM,05/19/2014 12:00:00 AM,05/19/2015 12:00:00 AM,05/08/2014 12:00:00 AM,Renewal,2013N-00060,0,0,1,1,0,0,280,07/16/2013 12:00:00 AM
892,2012N-00134,Acqua Salon And Spa,51,Gloucester,ST,Fenway,MA,2115,0,1,0,0,0,0,,1,1,12/14/2012 12:00:00 AM,,11/14/2012 12:00:00 AM,11/14/2013 12:00:00 AM,10/24/2012 12:00:00 AM,New,,1,1,1,1,1,1,100,12/14/2012 12:00:00 AM
893,2012N-00100,Allston Nails,1231,Commonwealth,AV,Allston-Brighton,MA,2134,0,1,0,0,0,1,,6,6,10/26/2012 12:00:00 AM,,10/26/2012 12:00:00 AM,10/26/2013 12:00:00 AM,09/17/2012 12:00:00 AM,New,2012N-00100,1,1,0,1,1,0,260,10/26/2012 12:00:00 AM
893,2014N-00039,Allston Nails,1231,Commonwealth,AV,Allston-Brighton,MA,2134,0,1,0,0,0,1,,6,6,10/26/2012 12:00:00 AM,,10/27/2013 12:00:00 AM,10/27/2014 12:00:00 AM,02/26/2014 12:00:00 AM,Renewal,,1,1,1,1,1,0,260,10/26/2012 12:00:00 AM
894,2011N-00065,Glitters Nails & Hair & Tanning,265,Main,ST,Charlestown,MA,2129,0,1,1,1,0,1,,8,5,06/06/2012 12:00:00 AM,,06/06/2012 12:00:00 AM,06/06/2013 12:00:00 AM,06/06/2012 12:00:00 AM,New,2011N-00065,1,1,1,1,1,0,280,06/25/2013 12:00:00 AM
894,2013N-00066,Glitters Nails & Hair & Tanning,265,Main,ST,Charlestown,MA,2129,0,1,1,1,0,1,,8,5,06/06/2012 12:00:00 AM,,06/07/2013 12:00:00 AM,06/07/2014 12:00:00 AM,06/13/2013 12:00:00 AM,Renewal,2011N-00065,0,1,1,1,0,0,280,06/25/2013 12:00:00 AM
894,2014N-00090,Glitters Nails & Hair & Tanning,265,Main,ST,Charlestown,MA,2129,0,1,1,1,0,1,,8,6,06/06/2012 12:00:00 AM,,06/08/2014 12:00:00 AM,06/08/2015 12:00:00 AM,06/30/2014 12:00:00 AM,Renewal,2013N-00066,0,0,1,1,0,0,300,
895,2012N-00047,Sorivel Nails,450,Hyde Park,AV,Roslindale,MA,2131,0,1,0,0,0,0,,2,2,07/02/2012 12:00:00 AM,,07/02/2012 12:00:00 AM,07/02/2013 12:00:00 AM,05/10/2012 12:00:00 AM,New,2012N-00047,1,1,1,1,1,0,100,07/01/2013 12:00:00 AM
895,2013N-00087,Sorivel Nails,450,Hyde Park,AV,Roslindale,MA,2131,0,1,0,0,0,0,,5,3,07/02/2012 12:00:00 AM,,07/02/2013 12:00:00 AM,07/02/2014 12:00:00 AM,07/07/2013 12:00:00 AM,Renewal,2012N-00047,1,1,1,1,1,0,180,07/01/2013 12:00:00 AM
895,2014N-00091,Sorivel Nails,450,Hyde Park,AV,Roslindale,MA,2131,0,1,0,0,0,0,,7,3,07/02/2012 12:00:00 AM,,07/03/2014 12:00:00 AM,07/03/2015 12:00:00 AM,07/03/2014 12:00:00 AM,Renewal,2013N-00091,0,0,0,0,0,0,220,
896,2013N-00073,Lauren's Skin & Nails,164,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2114,0,1,0,0,0,1,,10,11,10/25/2011 12:00:00 AM,,11/02/2013 12:00:00 AM,11/02/2014 12:00:00 AM,06/21/2013 12:00:00 AM,Renewal,2011N-00047,1,1,1,1,1,0,440,11/01/2012 12:00:00 AM
896,2012N-00121,Lauren's Skin & Nails,164,Newbury,ST,Back Bay-Beacon Hill-West End,MA,2114,0,1,0,0,0,1,,9,10,10/25/2011 12:00:00 AM,,11/01/2012 12:00:00 AM,11/01/2013 12:00:00 AM,11/01/2012 12:00:00 AM,Renewal,2011N-00046,0,0,0,0,0,0,400,11/01/2012 12:00:00 AM
897,2012N-00057,Kim Navy Salon And Nails,78,Canal,ST,Back Bay-Beacon Hill-West End,MA,2114,0,1,0,0,1,1,,3,4,07/19/2012 12:00:00 AM,08/01/2013 12:00:00 AM,07/19/2012 12:00:00 AM,07/19/2013 12:00:00 AM,06/20/2012 12:00:00 AM,New,2012N-00057,1,1,1,1,1,0,160,08/01/2013 12:00:00 AM
897,2013N-00071,Kim Navy Salon And Nails,78,Canal,ST,Back Bay-Beacon Hill-West End,MA,2114,0,1,0,0,1,1,,3,4,07/19/2012 12:00:00 AM,08/01/2013 12:00:00 AM,07/20/2013 12:00:00 AM,07/20/2014 12:00:00 AM,06/11/2013 12:00:00 AM,Renewal,,1,1,1,1,1,0,160,08/01/2013 12:00:00 AM
897,2014N-00111,Kim Navy Salon And Nails,78,Canal,ST,Back Bay-Beacon Hill-West End,MA,2114,0,1,0,0,1,1,,3,4,07/19/2012 12:00:00 AM,08/01/2013 12:00:00 AM,07/21/2014 12:00:00 AM,07/21/2015 12:00:00 AM,08/11/2014 12:00:00 AM,Renewal,2013N-00071,0,0,1,1,0,0,160,
898,2012N-00062,My Nail Salon,669,Tremont,ST,South End,MA,2118,0,1,0,0,0,1,,9,6,07/24/2012 12:00:00 AM,,07/24/2012 12:00:00 AM,07/24/2013 12:00:00 AM,07/12/2012 12:00:00 AM,New,2012N-00062,1,0,1,1,1,0,320,07/24/2012 12:00:00 AM
898,2013N-00128,My Nail Salon,669,Tremont,ST,South End,MA,2118,0,1,0,0,0,1,,8,6,07/24/2012 12:00:00 AM,,07/24/2013 12:00:00 AM,07/24/2014 12:00:00 AM,10/30/2013 12:00:00 AM,Renewal,2012N-00062,1,1,1,1,1,0,300,07/24/2012 12:00:00 AM
898,2014N-00092,My Nail Salon,669,Tremont,ST,South End,MA,2118,0,1,0,0,0,1,,8,7,07/24/2012 12:00:00 AM,,07/25/2014 12:00:00 AM,07/25/2015 12:00:00 AM,07/08/2014 12:00:00 AM,Renewal,2013N-00128,0,0,0,0,0,0,320,
899,2012N-00071,Supreme Nails And Spa,95,Washington,ST,Back Bay-Beacon Hill-West End,MA,2114,0,1,0,0,0,1,,6,6,08/02/2012 12:00:00 AM,08/01/2013 12:00:00 AM,08/02/2012 12:00:00 AM,08/02/2013 12:00:00 AM,07/10/2012 12:00:00 AM,New,2012N-00071,1,1,1,1,1,0,260,08/01/2013 12:00:00 AM
899,2013N-00089,Supreme Nails And Spa,95,Washington,ST,Back Bay-Beacon Hill-West End,MA,2114,0,1,0,0,0,1,,6,6,08/02/2012 12:00:00 AM,08/01/2013 12:00:00 AM,08/03/2013 12:00:00 AM,08/03/2014 12:00:00 AM,07/24/2013 12:00:00 AM,Renewal,2012N-00074,1,1,1,1,1,0,260,08/01/2013 12:00:00 AM
899,2014N-00102,Supreme Nails And Spa,95,Washington,ST,Back Bay-Beacon Hill-West End,MA,2114,0,1,0,0,0,1,,6,6,08/02/2012 12:00:00 AM,08/01/2013 12:00:00 AM,08/04/2014 12:00:00 AM,08/04/2015 12:00:00 AM,07/25/2014 12:00:00 AM,Renewal,2013N-00089,0,0,1,1,0,0,260,
900,2012N-00061,Secrets Spa And Nail Salon,100,Prince,ST,North End-Downtown,MA,2113,0,1,0,0,0,1,,4,4,,,07/19/2012 12:00:00 AM,07/19/2013 12:00:00 AM,06/28/2012 12:00:00 AM,New,2012N-00061,1,1,1,1,1,0,180,09/25/2013 12:00:00 AM
900,2013N-00085,Secrets Spa And Nail Salon,100,Prince,ST,North End-Downtown,MA,2113,0,1,0,0,0,1,,4,4,,,07/20/2013 12:00:00 AM,07/20/2014 12:00:00 AM,07/13/2013 12:00:00 AM,Renewal,2012N-00061,1,1,1,1,1,0,180,09/25/2013 12:00:00 AM
901,2012N-00069,Spa Day,330,Washington,ST,Back Bay-Beacon Hill-West End,MA,2108,0,1,1,0,0,1,,10,5,08/08/2012 12:00:00 AM,,08/08/2012 12:00:00 AM,08/08/2013 12:00:00 AM,07/12/2012 12:00:00 AM,New,2012N-00069,1,1,1,1,1,0,320,08/08/2012 12:00:00 AM
902,2012N-00055,Tony's Fashion Nails,1279,River,ST,Hyde Park,MA,2136,0,1,0,0,0,1,,3,4,08/27/2012 12:00:00 AM,,08/27/2012 12:00:00 AM,08/27/2013 12:00:00 AM,05/10/2012 12:00:00 AM,New,2012N-00055,1,1,0,1,0,0,160,08/27/2012 12:00:00 AM
902,2013N-00108,Tony's Fashion Nails,1279,River,ST,Hyde Park,MA,2136,0,1,0,0,0,1,,4,3,08/27/2012 12:00:00 AM,,08/29/2013 12:00:00 AM,08/29/2014 12:00:00 AM,08/10/2013 12:00:00 AM,Renewal,2012N-00055,1,1,1,1,1,0,160,08/27/2012 12:00:00 AM
902,2014N-00110,Tony's Fashion Nails,1279,River,ST,Hyde Park,MA,2136,0,1,0,0,0,1,,4,3,08/27/2012 12:00:00 AM,,08/30/2014 12:00:00 AM,08/30/2015 12:00:00 AM,08/05/2014 12:00:00 AM,Renewal,2013N-00108,0,0,1,1,0,0,160,
903,2012N-00087,Wendy's Nail And Spa,615,Broadway,,South Boston,MA,2127,0,1,0,0,0,1,,6,6,08/30/2012 12:00:00 AM,,08/30/2012 12:00:00 AM,08/30/2013 12:00:00 AM,08/30/2012 12:00:00 AM,New,2012N-0)087,1,1,1,1,1,0,260,08/30/2012 12:00:00 AM
